,RainToday,Humidity3pm,Rainfall,Cloud3pm,WindDir3pm_cos,WindDir9am_cos,WindDir9am_sin,Month_cos,WindDir3pm_sin,WindGustDir_cos,WindGustDir_sin,WindGustSpeed,Pressure3pm,CloudChange,Month_sin,Longitude,Rainfall_lag3,Latitude,WindGustRatio,Cloud9am,Humidity3pm_lag1,PressureDelta,WindSpeed9am,HumidityDiff,Rainfall_lag1
2886,0,4.290459441148391,0.0,7,6.123233995736766e-17,-0.7071067811865477,-0.7071067811865475,-0.5000000000000004,1.0,6.123233995736766e-17,1.0,3.4657359027997265,1.1508621896171218,-0.07905830371956053,-0.8660254037844384,0.9370334592825784,0.0,0.8722520675439802,1.001448540214462,7,50.0,0.3124004938172084,2.995732273553991,1.0705505219629112,0.6931471805599453
2887,0,4.110873864173311,0.0,7,-0.7071067811865475,-0.9238795325112867,-0.38268343236508967,-0.5000000000000004,0.7071067811865476,-1.0,1.2246467991473532e-16,3.5263605246161616,1.3274172763269847,-0.07905830371956053,-0.8660254037844384,0.9370334592825784,0.0,0.8722520675439802,0.9745596399981308,7,72.0,-0.36720949839113565,2.772588722239781,0.3448580847870918,0.0
2888,1,4.189654742026425,1.0986122886681098,5,-0.7071067811865475,-0.9238795325112867,-0.38268343236508967,-0.5000000000000004,0.7071067811865476,-0.7071067811865475,0.7071067811865476,3.367295829986474,1.2097138851870706,-1.3960098817596551,-0.8660254037844384,0.9370334592825784,0.6931471805599453,0.8722520675439802,1.0116009116784799,8,60.0,-0.41948719009948354,2.8903717578961645,0.03626146974781495,0.0
2889,0,4.219507705176107,0.6931471805599453,7,-0.3826834323650897,-0.9238795325112867,-0.38268343236508967,-0.5000000000000004,0.9238795325112867,-0.3826834323650897,0.9238795325112867,3.4339872044851463,1.2538526568645278,2.6514412796334446,-0.8660254037844384,0.9370334592825784,0.0,0.8722520675439802,1.1451323043030026,1,65.0,0.10328972698387634,2.6390573296152584,0.4062996094179226,1.0986122886681098
2890,1,4.143134726391533,0.9555114450274363,7,-0.9238795325112867,-1.0,1.2246467991473532e-16,-0.5000000000000004,0.38268343236508984,-0.3826834323650897,0.9238795325112867,3.6888794541139363,1.1950009612945791,2.6514412796334446,-0.8660254037844384,0.9370334592825784,0.0,0.8722520675439802,1.0818051703517284,1,67.0,-0.21037642326615147,2.6390573296152584,0.7116372356446157,0.6931471805599453
2891,1,4.477336814478207,2.995732273553991,8,6.123233995736766e-17,-0.9238795325112867,-0.38268343236508967,-0.5000000000000004,1.0,0.38268343236508984,0.9238795325112867,3.784189633918261,1.2097138851870706,-0.07905830371956053,-0.8660254037844384,0.9370334592825784,1.0986122886681098,0.8722520675439802,1.4039939382192916,8,62.0,0.20784511040057208,2.6390573296152584,0.5288445678056704,0.9555114450274363
2892,1,4.454347296253507,2.1041341542702074,8,0.38268343236508984,6.123233995736766e-17,1.0,-0.5000000000000004,0.9238795325112867,6.123233995736766e-17,1.0,3.8918202981106265,0.9154554073373101,-0.07905830371956053,-0.8660254037844384,0.9370334592825784,0.6931471805599453,0.8722520675439802,1.1271856611121658,8,87.0,-0.628597956932875,2.8903717578961645,1.1282858979051458,2.995732273553991
2893,1,4.543294782270004,3.6054978451748854,8,0.7071067811865476,1.0,0.0,-0.5000000000000004,0.7071067811865475,0.7071067811865476,0.7071067811865475,3.8918202981106265,0.10624459325046887,-0.07905830371956053,-0.8660254037844384,0.9370334592825784,0.9555114450274363,0.8722520675439802,1.4880770554298328,8,85.0,-0.5763202652245272,2.772588722239781,0.6508633880367294,2.1041341542702074
2894,1,4.3694478524670215,2.8678989020441064,5,6.123233995736766e-17,-0.9238795325112867,-0.38268343236508967,-0.5000000000000004,1.0,-0.9238795325112867,-0.38268343236508967,3.5263605246161616,-0.39399481909412054,-1.3960098817596551,-0.8660254037844384,0.9370334592825784,2.995732273553991,0.8722520675439802,1.2110902720948,8,93.0,-0.6808756486411635,2.4849066497880004,-0.14982028279554374,3.6054978451748854
2895,0,4.330733340286331,0.0,6,0.9238795325112867,1.0,0.0,-0.5000000000000004,0.3826834323650898,0.9238795325112867,0.3826834323650898,3.1354942159291497,-0.688253296943881,0.3692260373206595,-0.8660254037844384,0.9370334592825784,2.1041341542702074,0.8722520675439802,0.8649974374866045,5,78.0,-0.7331533403495113,1.0986122886681098,0.5288445678056704,2.8678989020441064
2896,0,3.332204510175204,0.0,1,-1.8369701987210297e-16,0.9238795325112867,0.3826834323650898,-0.5000000000000004,-1.0,-0.38268343236509034,-0.9238795325112865,4.04305126783455,-1.2179185570734532,0.3692260373206595,-0.8660254037844384,0.9370334592825784,3.6054978451748854,0.8722520675439802,0.9382696385929303,0,75.0,-1.830984866224579,2.4849066497880004,-2.097342537505212,0.0
2897,0,3.4011973816621555,0.0,0,-0.38268343236509034,-0.38268343236509034,-0.9238795325112865,-0.5000000000000004,-0.9238795325112865,-0.7071067811865477,-0.7071067811865475,3.6888794541139363,-0.39399481909412054,-0.07905830371956053,-0.8660254037844384,0.9370334592825784,2.8678989020441064,0.8722520675439802,0.8522118751896327,0,27.0,-0.3149318066828472,2.6390573296152584,0.09814654835802947,0.0
2898,0,4.248495242049359,0.0,1,6.123233995736766e-17,-1.0,1.2246467991473532e-16,-0.5000000000000004,1.0,6.123233995736766e-17,1.0,3.5263605246161616,0.9154554073373101,-0.07905830371956053,-0.8660254037844384,0.9370334592825784,0.0,0.8722520675439802,0.9745596399981308,1,29.0,0.5215112606505404,2.6390573296152584,1.4662589710274394,0.0
